TransactionID,Date,Month,Month_Num,Quarter,Year,Region,Vendor,Category,Product,Unit_Price_BDT,Quantity,Discount_Pct,Total_Sale_BDT,Customer_Segment,Sales_Channel,Payment_Method
TXN1419,2024-10-31,October,10,Q4,2024,Sylhet,Greenfield Distributors,Cosmetics & Beauty,Shampoo,220,46,13.2,8784.16,Wholesale,Field Agent,Cash
TXN1420,2024-11-01,November,11,Q4,2024,Dhaka,Metro Trading House,Electronics,Mobile Phone,18000,10,14.7,153540.0,Corporate,Distributor,Bank Transfer
TXN1421,2024-11-01,November,11,Q4,2024,Sylhet,Star Mart BD,Cosmetics & Beauty,Lipstick,150,40,5.7,5658.0,Corporate,Distributor,Nagad
TXN1422,2024-11-01,November,11,Q4,2024,Barishal,Rahim & Sons Co.,Cosmetics & Beauty,Hair Oil,180,45,13.6,6998.4,Corporate,Online,Nagad
TXN1423,2024-11-01,November,11,Q4,2024,Dhaka,National Suppliers Ltd.,Cosmetics & Beauty,Shampoo,220,36,14.2,6795.36,Corporate,Online,Nagad
TXN1424,2024-11-01,November,11,Q4,2024,Dhaka,Al-Amin Wholesale,Clothing & Textiles,Jeans,800,46,9.9,33156.8,Government,Field Agent,Credit Card
TXN1425,2024-11-02,November,11,Q4,2024,Mymensingh,Teesta Traders,Cosmetics & Beauty,Lipstick,150,28,1.6,4132.8,Retail,Field Agent,bKash
TXN1426,2024-11-02,November,11,Q4,2024,Rangpur,Padma Enterprise,Agro Products,Jute Bale,2200,13,4.0,27456.0,Retail,In-Store,Nagad
TXN1427,2024-11-02,November,11,Q4,2024,Dhaka,Al-Amin Wholesale,Clothing & Textiles,Panjabi,950,2,6.6,1774.6,Government,Online,Bank Transfer
TXN1428,2024-11-02,November,11,Q4,2024,Dhaka,Star Mart BD,Cosmetics & Beauty,Lipstick,150,12,4.2,1724.4,Corporate,Distributor,bKash
TXN1429,2024-11-02,November,11,Q4,2024,Dhaka,Bismillah Trading,Cosmetics & Beauty,Hair Oil,180,35,8.5,5764.5,Government,Field Agent,Nagad
TXN1430,2024-11-03,November,11,Q4,2024,Barishal,Rupsha Distributors,Home & Furniture,Pillow,350,41,6.9,13359.85,Wholesale,Distributor,Bank Transfer
TXN1431,2024-11-03,November,11,Q4,2024,Rangpur,Teesta Traders,Electronics,Mobile Phone,18000,34,9.7,552636.0,Government,Field Agent,Nagad
TXN1432,2024-11-03,November,11,Q4,2024,Dhaka,Bismillah Trading,Electronics,Mobile Phone,18000,45,6.4,758160.0,Retail,Online,bKash
TXN1433,2024-11-03,November,11,Q4,2024,Dhaka,Greenfield Distributors,Cosmetics & Beauty,Lipstick,150,46,8.1,6341.1,Retail,Distributor,Bank Transfer
TXN1434,2024-11-03,November,11,Q4,2024,Dhaka,Star Mart BD,Electronics,Laptop,55000,21,2.0,1131900.0,Government,Field Agent,Credit Card
TXN1435,2024-11-03,November,11,Q4,2024,Dhaka,Dhaka General Supplies,Home & Furniture,Curtain,700,11,10.3,6906.9,Retail,Online,Bank Transfer
TXN1436,2024-11-04,November,11,Q4,2024,Chattogram,Prime Goods BD,Food & Beverage,Rice (50kg),2800,1,9.3,2539.6,Corporate,In-Store,Bank Transfer
TXN1437,2024-11-04,November,11,Q4,2024,Chattogram,Shovon Brothers Ltd.,Agro Products,Hybrid Seeds,300,5,8.5,1372.5,Government,Distributor,bKash
TXN1438,2024-11-04,November,11,Q4,2024,Rangpur,Padma Enterprise,Clothing & Textiles,Jeans,800,21,9.3,15237.6,Wholesale,Distributor,bKash
TXN1439,2024-11-04,November,11,Q4,2024,Chattogram,Al-Amin Wholesale,Food & Beverage,Noodles,25,45,8.2,1032.75,Government,Distributor,Nagad
TXN1440,2024-11-04,November,11,Q4,2024,Rangpur,Karnaphuli Goods,Food & Beverage,Biscuit Pack,120,21,3.0,2444.4,Retail,Field Agent,Bank Transfer
TXN1441,2024-11-04,November,11,Q4,2024,Mymensingh,Greenfield Distributors,Food & Beverage,Noodles,25,4,12.8,87.2,Government,In-Store,Nagad
TXN1442,2024-11-04,November,11,Q4,2024,Dhaka,Meghna Traders,Home & Furniture,Pillow,350,32,7.9,10315.2,Corporate,In-Store,bKash
TXN1443,2024-11-04,November,11,Q4,2024,Chattogram,Halda Merchants,Clothing & Textiles,Jeans,800,34,6.3,25486.4,Corporate,Distributor,bKash
TXN1444,2024-11-05,November,11,Q4,2024,Rajshahi,Bangladesh Agro Depot,Home & Furniture,Plastic Chair,600,32,3.4,18547.2,Wholesale,Online,bKash
TXN1445,2024-11-05,November,11,Q4,2024,Dhaka,Jamuna Suppliers,Pharmaceuticals,Vitamin C,30,7,1.4,207.06,Retail,Field Agent,Nagad
TXN1446,2024-11-05,November,11,Q4,2024,Khulna,Rupsha Distributors,Cosmetics & Beauty,Hair Oil,180,39,7.6,6486.48,Wholesale,In-Store,Nagad
TXN1447,2024-11-05,November,11,Q4,2024,Rajshahi,Teesta Traders,Stationery & Office,Printer Paper,550,48,5.4,24974.4,Government,Field Agent,Nagad
TXN1448,2024-11-05,November,11,Q4,2024,Dhaka,Al-Amin Wholesale,Stationery & Office,Calculator,750,29,12.2,19096.5,Corporate,Field Agent,Bank Transfer
TXN1449,2024-11-05,November,11,Q4,2024,Sylhet,Teesta Traders,Cosmetics & Beauty,Shampoo,220,48,4.0,10137.6,Corporate,Online,Credit Card
TXN1450,2024-11-05,November,11,Q4,2024,Barishal,Teesta Traders,Home & Furniture,Curtain,700,12,11.3,7450.8,Government,Online,bKash
TXN1451,2024-11-06,November,11,Q4,2024,Khulna,Rupsha Distributors,Agro Products,Potato (Sack),1100,28,14.4,26364.8,Wholesale,Distributor,bKash
TXN1452,2024-11-06,November,11,Q4,2024,Chattogram,Karnaphuli Goods,Home & Furniture,Pillow,350,35,11.6,10829.0,Government,Distributor,Credit Card
TXN1453,2024-11-06,November,11,Q4,2024,Sylhet,Star Mart BD,Agro Products,Pesticide,850,43,8.8,33333.6,Wholesale,Distributor,Nagad
TXN1454,2024-11-06,November,11,Q4,2024,Rangpur,Padma Enterprise,Electronics,Smart TV,35000,42,5.5,1389150.0,Wholesale,Distributor,Nagad
TXN1455,2024-11-06,November,11,Q4,2024,Mymensingh,Meghna Traders,Cosmetics & Beauty,Lipstick,150,15,14.0,1935.0,Wholesale,Field Agent,Cash
TXN1456,2024-11-06,November,11,Q4,2024,Chattogram,Prime Goods BD,Stationery & Office,Stapler,350,21,6.1,6901.65,Corporate,Online,Bank Transfer
TXN1457,2024-11-06,November,11,Q4,2024,Mymensingh,Prime Goods BD,Home & Furniture,Steel Almirah,8500,33,0.7,278536.5,Retail,In-Store,Bank Transfer
TXN1458,2024-11-06,November,11,Q4,2024,Rangpur,Shovon Brothers Ltd.,Electronics,Smart TV,35000,18,6.6,588420.0,Government,Distributor,Credit Card
TXN1459,2024-11-06,November,11,Q4,2024,Dhaka,Meghna Traders,Cosmetics & Beauty,Face Cream,250,16,4.5,3820.0,Corporate,Distributor,bKash
TXN1460,2024-11-06,November,11,Q4,2024,Rajshahi,Teesta Traders,Clothing & Textiles,Jeans,800,3,7.4,2222.4,Retail,Online,bKash
TXN1461,2024-11-06,November,11,Q4,2024,Chattogram,Metro Trading House,Home & Furniture,Steel Almirah,8500,33,7.4,259743.0,Corporate,Distributor,bKash
TXN1462,2024-11-06,November,11,Q4,2024,Mymensingh,Teesta Traders,Stationery & Office,Calculator,750,46,4.5,32947.5,Retail,Field Agent,Cash
TXN1463,2024-11-07,November,11,Q4,2024,Chattogram,Karnaphuli Goods,Agro Products,Potato (Sack),1100,13,14.8,12183.6,Government,Online,Nagad
TXN1464,2024-11-07,November,11,Q4,2024,Chattogram,Halda Merchants,Pharmaceuticals,Paracetamol,10,48,15.0,408.0,Government,Online,Credit Card
TXN1465,2024-11-07,November,11,Q4,2024,Mymensingh,Greenfield Distributors,Pharmaceuticals,Antibiotic,150,34,11.3,4523.7,Government,Online,Cash
TXN1466,2024-11-07,November,11,Q4,2024,Khulna,National Suppliers Ltd.,Electronics,Mobile Phone,18000,2,14.3,30852.0,Government,Field Agent,Nagad
TXN1467,2024-11-07,November,11,Q4,2024,Barishal,Rupsha Distributors,Agro Products,Jute Bale,2200,4,3.6,8483.2,Retail,In-Store,bKash
TXN1468,2024-11-07,November,11,Q4,2024,Sylhet,Greenfield Distributors,Clothing & Textiles,Panjabi,950,47,6.1,41926.35,Wholesale,Distributor,Bank Transfer
TXN1469,2024-11-08,November,11,Q4,2024,Dhaka,Jamuna Suppliers,Clothing & Textiles,T-Shirt,450,50,4.4,21510.0,Retail,Field Agent,Credit Card
TXN1470,2024-11-08,November,11,Q4,2024,Chattogram,Karnaphuli Goods,Clothing & Textiles,Jeans,800,7,11.4,4961.6,Retail,Distributor,bKash
TXN1471,2024-11-08,November,11,Q4,2024,Sylhet,Surma Trade Co.,Agro Products,Jute Bale,2200,34,9.9,67394.8,Wholesale,Field Agent,bKash
TXN1472,2024-11-08,November,11,Q4,2024,Sylhet,Greenfield Distributors,Cosmetics & Beauty,Shampoo,220,10,11.9,1938.2,Wholesale,Field Agent,bKash
TXN1473,2024-11-08,November,11,Q4,2024,Dhaka,Rupsha Distributors,Pharmaceuticals,Antibiotic,150,39,1.1,5785.65,Wholesale,Distributor,Cash
TXN1474,2024-11-08,November,11,Q4,2024,Sylhet,Surma Trade Co.,Home & Furniture,Plastic Chair,600,4,3.6,2313.6,Government,In-Store,Cash
TXN1475,2024-11-08,November,11,Q4,2024,Chattogram,Karnaphuli Goods,Food & Beverage,Biscuit Pack,120,11,1.5,1300.2,Wholesale,Online,bKash
TXN1476,2024-11-08,November,11,Q4,2024,Mymensingh,Star Mart BD,Stationery & Office,Notebook,60,24,9.5,1303.2,Retail,Online,Nagad
TXN1477,2024-11-08,November,11,Q4,2024,Chattogram,Star Mart BD,Home & Furniture,Bed Sheet Set,950,32,5.9,28606.4,Wholesale,In-Store,Nagad
TXN1478,2024-11-09,November,11,Q4,2024,Chattogram,Sonali Commerce,Home & Furniture,Curtain,700,42,13.6,25401.6,Government,Distributor,Cash
TXN1479,2024-11-09,November,11,Q4,2024,Rajshahi,Dhaka General Supplies,Cosmetics & Beauty,Lipstick,150,48,5.1,6832.8,Wholesale,In-Store,Nagad
TXN1480,2024-11-09,November,11,Q4,2024,Dhaka,National Suppliers Ltd.,Stationery & Office,Stapler,350,15,9.4,4756.5,Wholesale,In-Store,Cash
TXN1481,2024-11-09,November,11,Q4,2024,Khulna,Rupsha Distributors,Stationery & Office,Calculator,750,22,5.5,15592.5,Government,Distributor,bKash
TXN1482,2024-11-09,November,11,Q4,2024,Chattogram,Teesta Traders,Food & Beverage,Biscuit Pack,120,3,14.3,308.52,Retail,Online,Bank Transfer
TXN1483,2024-11-10,November,11,Q4,2024,Dhaka,Rahim & Sons Co.,Food & Beverage,Mustard Oil,180,36,5.9,6097.68,Government,Distributor,Nagad
TXN1484,2024-11-10,November,11,Q4,2024,Dhaka,Teesta Traders,Stationery & Office,Calculator,750,6,3.2,4356.0,Government,Distributor,Bank Transfer
TXN1485,2024-11-10,November,11,Q4,2024,Sylhet,Karnaphuli Goods,Cosmetics & Beauty,Talcum Powder,90,50,1.3,4441.5,Wholesale,Online,Bank Transfer
TXN1486,2024-11-10,November,11,Q4,2024,Rajshahi,Bismillah Trading,Cosmetics & Beauty,Face Cream,250,22,0.1,5494.5,Government,Distributor,Bank Transfer
TXN1487,2024-11-11,November,11,Q4,2024,Khulna,Dhaka General Supplies,Home & Furniture,Curtain,700,22,11.8,13582.8,Corporate,Field Agent,Credit Card
TXN1488,2024-11-11,November,11,Q4,2024,Dhaka,National Suppliers Ltd.,Agro Products,Jute Bale,2200,31,12.0,60016.0,Wholesale,Distributor,bKash
TXN1489,2024-11-11,November,11,Q4,2024,Dhaka,Rupsha Distributors,Electronics,Smart TV,35000,47,14.6,1404830.0,Corporate,In-Store,Credit Card
TXN1490,2024-11-11,November,11,Q4,2024,Rajshahi,Sonali Commerce,Clothing & Textiles,T-Shirt,450,22,11.7,8741.7,Wholesale,Online,Nagad
TXN1491,2024-11-11,November,11,Q4,2024,Khulna,Rupsha Distributors,Stationery & Office,Notebook,60,18,2.2,1056.24,Corporate,In-Store,Cash
TXN1492,2024-11-11,November,11,Q4,2024,Sylhet,National Suppliers Ltd.,Food & Beverage,Rice (50kg),2800,18,9.7,45511.2,Wholesale,Field Agent,Cash
TXN1493,2024-11-12,November,11,Q4,2024,Khulna,Bismillah Trading,Electronics,Laptop,55000,25,1.5,1354375.0,Corporate,Field Agent,Bank Transfer
TXN1494,2024-11-12,November,11,Q4,2024,Chattogram,Shovon Brothers Ltd.,Food & Beverage,Noodles,25,7,1.9,171.67,Wholesale,Field Agent,Credit Card
TXN1495,2024-11-12,November,11,Q4,2024,Khulna,National Suppliers Ltd.,Stationery & Office,Calculator,750,29,2.7,21162.75,Government,Field Agent,Nagad
TXN1496,2024-11-12,November,11,Q4,2024,Barishal,Greenfield Distributors,Stationery & Office,Calculator,750,34,5.2,24174.0,Corporate,Field Agent,Bank Transfer
TXN1497,2024-11-13,November,11,Q4,2024,Sylhet,Greenfield Distributors,Electronics,Laptop,55000,45,1.6,2435400.0,Corporate,In-Store,bKash
TXN1498,2024-11-13,November,11,Q4,2024,Dhaka,National Suppliers Ltd.,Agro Products,Potato (Sack),1100,40,10.5,39380.0,Retail,Online,Bank Transfer
TXN1499,2024-11-13,November,11,Q4,2024,Chattogram,Bangladesh Agro Depot,Stationery & Office,Ballpoint Pen Box,180,30,9.3,4897.8,Government,In-Store,Nagad
TXN1500,2024-11-13,November,11,Q4,2024,Rangpur,Prime Goods BD,Home & Furniture,Steel Almirah,8500,8,14.2,58344.0,Government,In-Store,bKash
TXN1501,2024-11-13,November,11,Q4,2024,Mymensingh,Bangladesh Agro Depot,Food & Beverage,Mustard Oil,180,24,0.1,4315.68,Corporate,In-Store,Credit Card
TXN1502,2024-11-13,November,11,Q4,2024,Rajshahi,Bismillah Trading,Food & Beverage,Biscuit Pack,120,25,5.5,2835.0,Government,In-Store,Nagad
TXN1503,2024-11-13,November,11,Q4,2024,Chattogram,Karnaphuli Goods,Clothing & Textiles,T-Shirt,450,32,10.0,12960.0,Retail,Online,Credit Card
TXN1504,2024-11-13,November,11,Q4,2024,Barishal,Rahim & Sons Co.,Clothing & Textiles,Panjabi,950,47,8.3,40944.05,Corporate,Distributor,bKash
TXN1505,2024-11-14,November,11,Q4,2024,Khulna,National Suppliers Ltd.,Electronics,Rice Cooker,2200,21,11.9,40702.2,Government,Field Agent,Credit Card
TXN1506,2024-11-14,November,11,Q4,2024,Dhaka,Star Mart BD,Food & Beverage,Mustard Oil,180,21,3.7,3640.14,Wholesale,Distributor,Nagad
TXN1507,2024-11-14,November,11,Q4,2024,Rajshahi,National Suppliers Ltd.,Cosmetics & Beauty,Face Cream,250,46,3.2,11132.0,Corporate,In-Store,Credit Card
TXN1508,2024-11-14,November,11,Q4,2024,Rajshahi,Bangladesh Agro Depot,Clothing & Textiles,Panjabi,950,48,9.8,41131.2,Retail,Distributor,Cash
TXN1509,2024-11-14,November,11,Q4,2024,Mymensingh,Greenfield Distributors,Agro Products,Hybrid Seeds,300,26,4.2,7472.4,Wholesale,Online,Credit Card
TXN1510,2024-11-14,November,11,Q4,2024,Khulna,Karnaphuli Goods,Agro Products,Fertilizer,1200,31,10.1,33442.8,Government,Online,Credit Card
TXN1511,2024-11-14,November,11,Q4,2024,Dhaka,Star Mart BD,Cosmetics & Beauty,Lipstick,150,23,12.4,3022.2,Government,Field Agent,Cash
TXN1512,2024-11-15,November,11,Q4,2024,Chattogram,Karnaphuli Goods,Clothing & Textiles,Jeans,800,18,11.5,12744.0,Corporate,Field Agent,bKash
TXN1513,2024-11-15,November,11,Q4,2024,Dhaka,Star Mart BD,Electronics,Laptop,55000,6,12.7,288090.0,Wholesale,In-Store,Nagad
TXN1514,2024-11-15,November,11,Q4,2024,Chattogram,Sonali Commerce,Home & Furniture,Steel Almirah,8500,25,12.8,185300.0,Retail,Online,Bank Transfer
TXN1515,2024-11-15,November,11,Q4,2024,Khulna,Bismillah Trading,Pharmaceuticals,Antacid Syrup,80,30,7.5,2220.0,Retail,Field Agent,bKash
TXN1516,2024-11-15,November,11,Q4,2024,Barishal,Bangladesh Agro Depot,Cosmetics & Beauty,Lipstick,150,50,12.4,6570.0,Government,Online,Bank Transfer
TXN1517,2024-11-15,November,11,Q4,2024,Barishal,Teesta Traders,Home & Furniture,Bed Sheet Set,950,15,4.4,13623.0,Corporate,In-Store,bKash
TXN1518,2024-11-15,November,11,Q4,2024,Barishal,Rahim & Sons Co.,Food & Beverage,Mineral Water,20,29,3.9,557.38,Wholesale,Field Agent,Credit Card
TXN1519,2024-11-15,November,11,Q4,2024,Khulna,Rahim & Sons Co.,Pharmaceuticals,Antacid Syrup,80,20,10.3,1435.2,Retail,In-Store,Cash
TXN1520,2024-11-15,November,11,Q4,2024,Dhaka,National Suppliers Ltd.,Stationery & Office,Stapler,350,13,3.1,4408.95,Government,In-Store,Cash
TXN1521,2024-11-15,November,11,Q4,2024,Sylhet,Bismillah Trading,Cosmetics & Beauty,Face Cream,250,13,7.8,2996.5,Government,Distributor,Cash
TXN1522,2024-11-16,November,11,Q4,2024,Chattogram,Star Mart BD,Stationery & Office,Stapler,350,20,7.5,6475.0,Retail,Distributor,Credit Card
TXN1523,2024-11-16,November,11,Q4,2024,Rangpur,Teesta Traders,Electronics,Electric Fan,1500,49,7.2,68208.0,Retail,Distributor,Nagad
TXN1524,2024-11-16,November,11,Q4,2024,Khulna,Bismillah Trading,Clothing & Textiles,Saree,1200,16,10.8,17126.4,Corporate,Distributor,bKash
TXN1525,2024-11-16,November,11,Q4,2024,Chattogram,Star Mart BD,Pharmaceuticals,Antacid Syrup,80,3,6.3,224.88,Corporate,Distributor,Credit Card
TXN1526,2024-11-17,November,11,Q4,2024,Rajshahi,Padma Enterprise,Clothing & Textiles,Jeans,800,34,4.5,25976.0,Retail,Online,bKash
TXN1527,2024-11-17,November,11,Q4,2024,Rangpur,Teesta Traders,Clothing & Textiles,Salwar Kameez,700,8,4.0,5376.0,Corporate,In-Store,Bank Transfer
TXN1528,2024-11-17,November,11,Q4,2024,Mymensingh,Shovon Brothers Ltd.,Home & Furniture,Pillow,350,27,4.4,9034.2,Corporate,Distributor,Cash
TXN1529,2024-11-17,November,11,Q4,2024,Barishal,Metro Trading House,Electronics,Smart TV,35000,43,14.0,1294300.0,Wholesale,In-Store,Nagad
TXN1530,2024-11-17,November,11,Q4,2024,Dhaka,Shovon Brothers Ltd.,Pharmaceuticals,Saline,40,24,5.9,903.36,Wholesale,Field Agent,Cash
TXN1531,2024-11-17,November,11,Q4,2024,Chattogram,Karnaphuli Goods,Pharmaceuticals,Vitamin C,30,28,1.0,831.6,Corporate,Field Agent,Cash
TXN1532,2024-11-17,November,11,Q4,2024,Dhaka,Sonali Commerce,Clothing & Textiles,Salwar Kameez,700,24,12.9,14632.8,Wholesale,Distributor,bKash
TXN1533,2024-11-18,November,11,Q4,2024,Barishal,Rahim & Sons Co.,Clothing & Textiles,Salwar Kameez,700,15,13.7,9061.5,Government,Distributor,Bank Transfer
TXN1534,2024-11-18,November,11,Q4,2024,Barishal,Greenfield Distributors,Pharmaceuticals,Saline,40,46,11.0,1637.6,Corporate,Online,Bank Transfer
TXN1535,2024-11-19,November,11,Q4,2024,Dhaka,Rahim & Sons Co.,Stationery & Office,Stapler,350,29,10.3,9104.55,Government,Distributor,bKash
TXN1536,2024-11-19,November,11,Q4,2024,Dhaka,Dhaka General Supplies,Food & Beverage,Noodles,25,23,4.9,546.82,Government,Field Agent,Credit Card
TXN1537,2024-11-19,November,11,Q4,2024,Dhaka,Shovon Brothers Ltd.,Pharmaceuticals,Vitamin C,30,20,4.3,574.2,Wholesale,Distributor,Credit Card
TXN1538,2024-11-20,November,11,Q4,2024,Mymensingh,Meghna Traders,Pharmaceuticals,Vitamin C,30,14,10.3,376.74,Corporate,Distributor,Nagad
TXN1539,2024-11-20,November,11,Q4,2024,Chattogram,Metro Trading House,Home & Furniture,Bed Sheet Set,950,7,8.7,6071.45,Wholesale,Online,Bank Transfer
TXN1540,2024-11-20,November,11,Q4,2024,Rajshahi,Bangladesh Agro Depot,Clothing & Textiles,Jeans,800,27,13.3,18727.2,Wholesale,Distributor,Bank Transfer
TXN1541,2024-11-20,November,11,Q4,2024,Dhaka,Al-Amin Wholesale,Clothing & Textiles,Salwar Kameez,700,18,14.3,10798.2,Wholesale,Field Agent,Bank Transfer
TXN1542,2024-11-20,November,11,Q4,2024,Dhaka,Al-Amin Wholesale,Home & Furniture,Steel Almirah,8500,12,0.1,101898.0,Wholesale,In-Store,Credit Card
TXN1543,2024-11-20,November,11,Q4,2024,Mymensingh,Meghna Traders,Food & Beverage,Noodles,25,11,8.7,251.08,Wholesale,In-Store,Bank Transfer
TXN1544,2024-11-20,November,11,Q4,2024,Dhaka,Dhaka General Supplies,Cosmetics & Beauty,Lipstick,150,13,0.1,1948.05,Retail,In-Store,Credit Card
TXN1545,2024-11-20,November,11,Q4,2024,Rajshahi,Jamuna Suppliers,Clothing & Textiles,Salwar Kameez,700,37,11.0,23051.0,Retail,Field Agent,Credit Card
TXN1546,2024-11-20,November,11,Q4,2024,Chattogram,Sonali Commerce,Electronics,Mobile Phone,18000,24,0.7,428976.0,Wholesale,In-Store,Cash
TXN1547,2024-11-20,November,11,Q4,2024,Dhaka,Shovon Brothers Ltd.,Pharmaceuticals,Saline,40,27,3.4,1043.28,Wholesale,Online,Bank Transfer
TXN1548,2024-11-21,November,11,Q4,2024,Barishal,National Suppliers Ltd.,Electronics,Smart TV,35000,32,1.0,1108800.0,Wholesale,In-Store,bKash
TXN1549,2024-11-21,November,11,Q4,2024,Khulna,Sonali Commerce,Home & Furniture,Bed Sheet Set,950,39,9.7,33456.15,Corporate,Distributor,Nagad
TXN1550,2024-11-21,November,11,Q4,2024,Barishal,Rahim & Sons Co.,Food & Beverage,Noodles,25,9,6.6,210.15,Government,Field Agent,bKash
TXN1551,2024-11-21,November,11,Q4,2024,Chattogram,Metro Trading House,Cosmetics & Beauty,Talcum Powder,90,38,2.9,3320.82,Corporate,In-Store,bKash
TXN1552,2024-11-21,November,11,Q4,2024,Chattogram,Star Mart BD,Home & Furniture,Curtain,700,26,0.7,18072.6,Corporate,Field Agent,Cash
TXN1553,2024-11-22,November,11,Q4,2024,Chattogram,Karnaphuli Goods,Electronics,Mobile Phone,18000,34,2.2,598536.0,Government,Online,bKash
TXN1554,2024-11-22,November,11,Q4,2024,Rajshahi,Star Mart BD,Agro Products,Hybrid Seeds,300,46,12.0,12144.0,Retail,Online,bKash
TXN1555,2024-11-22,November,11,Q4,2024,Dhaka,Shovon Brothers Ltd.,Home & Furniture,Steel Almirah,8500,13,2.2,108069.0,Retail,Online,Bank Transfer
TXN1556,2024-11-22,November,11,Q4,2024,Rajshahi,Bangladesh Agro Depot,Pharmaceuticals,Saline,40,7,3.1,271.32,Government,In-Store,bKash
TXN1557,2024-11-22,November,11,Q4,2024,Sylhet,Jamuna Suppliers,Cosmetics & Beauty,Shampoo,220,33,13.5,6279.9,Corporate,In-Store,Bank Transfer
TXN1558,2024-11-23,November,11,Q4,2024,Dhaka,Star Mart BD,Home & Furniture,Steel Almirah,8500,23,4.6,186507.0,Government,In-Store,Credit Card
TXN1559,2024-11-23,November,11,Q4,2024,Mymensingh,Rupsha Distributors,Food & Beverage,Mineral Water,20,50,2.2,978.0,Wholesale,Field Agent,Cash
TXN1560,2024-11-23,November,11,Q4,2024,Mymensingh,Bangladesh Agro Depot,Home & Furniture,Pillow,350,16,2.6,5454.4,Corporate,Field Agent,Credit Card
TXN1561,2024-11-23,November,11,Q4,2024,Dhaka,Rupsha Distributors,Pharmaceuticals,Saline,40,33,11.6,1166.88,Government,In-Store,bKash
TXN1562,2024-11-23,November,11,Q4,2024,Dhaka,Metro Trading House,Agro Products,Pesticide,850,29,13.3,21371.55,Corporate,Online,Nagad
TXN1563,2024-11-23,November,11,Q4,2024,Rajshahi,Sonali Commerce,Cosmetics & Beauty,Lipstick,150,45,2.6,6574.5,Wholesale,Distributor,Cash
TXN1564,2024-11-23,November,11,Q4,2024,Mymensingh,Meghna Traders,Cosmetics & Beauty,Hair Oil,180,50,13.2,7812.0,Government,Distributor,bKash
TXN1565,2024-11-24,November,11,Q4,2024,Rajshahi,Rahim & Sons Co.,Food & Beverage,Noodles,25,33,1.3,814.27,Retail,Field Agent,Bank Transfer
TXN1566,2024-11-24,November,11,Q4,2024,Dhaka,Teesta Traders,Clothing & Textiles,T-Shirt,450,41,11.2,16383.6,Government,Distributor,Cash
TXN1567,2024-11-24,November,11,Q4,2024,Chattogram,Halda Merchants,Stationery & Office,Calculator,750,24,12.3,15786.0,Wholesale,In-Store,Nagad
TXN1568,2024-11-24,November,11,Q4,2024,Rangpur,Padma Enterprise,Agro Products,Jute Bale,2200,26,13.9,49249.2,Government,Field Agent,Bank Transfer
TXN1569,2024-11-24,November,11,Q4,2024,Khulna,Metro Trading House,Food & Beverage,Rice (50kg),2800,14,11.1,34848.8,Corporate,Field Agent,Cash
TXN1570,2024-11-24,November,11,Q4,2024,Barishal,Greenfield Distributors,Pharmaceuticals,Antibiotic,150,22,10.2,2963.4,Wholesale,Field Agent,Credit Card
TXN1571,2024-11-25,November,11,Q4,2024,Sylhet,Surma Trade Co.,Home & Furniture,Pillow,350,35,8.6,11196.5,Wholesale,In-Store,Credit Card
TXN1572,2024-11-25,November,11,Q4,2024,Dhaka,Meghna Traders,Electronics,Mobile Phone,18000,47,5.0,803700.0,Wholesale,Online,Credit Card
TXN1573,2024-11-25,November,11,Q4,2024,Rajshahi,Padma Enterprise,Home & Furniture,Steel Almirah,8500,21,3.0,173145.0,Corporate,Field Agent,Credit Card
TXN1574,2024-11-25,November,11,Q4,2024,Khulna,Rahim & Sons Co.,Pharmaceuticals,Vitamin C,30,23,12.9,600.99,Retail,Field Agent,Nagad
TXN1575,2024-11-25,November,11,Q4,2024,Chattogram,Metro Trading House,Food & Beverage,Rice (50kg),2800,5,8.0,12880.0,Retail,Online,Bank Transfer
TXN1576,2024-11-25,November,11,Q4,2024,Mymensingh,Rahim & Sons Co.,Home & Furniture,Pillow,350,35,2.3,11968.25,Wholesale,Field Agent,Bank Transfer
TXN1577,2024-11-25,November,11,Q4,2024,Dhaka,Jamuna Suppliers,Food & Beverage,Mineral Water,20,1,4.8,19.04,Government,Distributor,bKash
TXN1578,2024-11-26,November,11,Q4,2024,Sylhet,Surma Trade Co.,Cosmetics & Beauty,Hair Oil,180,39,12.9,6114.42,Corporate,Distributor,Credit Card
TXN1579,2024-11-26,November,11,Q4,2024,Chattogram,Rupsha Distributors,Pharmaceuticals,Paracetamol,10,38,0.4,378.48,Retail,Online,Cash
TXN1580,2024-11-26,November,11,Q4,2024,Chattogram,Al-Amin Wholesale,Stationery & Office,Stapler,350,43,7.1,13981.45,Corporate,In-Store,bKash
TXN1581,2024-11-26,November,11,Q4,2024,Rajshahi,Rupsha Distributors,Food & Beverage,Biscuit Pack,120,22,6.2,2476.32,Wholesale,In-Store,Cash
TXN1582,2024-11-26,November,11,Q4,2024,Dhaka,National Suppliers Ltd.,Cosmetics & Beauty,Shampoo,220,47,9.4,9368.04,Wholesale,Field Agent,Bank Transfer
TXN1583,2024-11-26,November,11,Q4,2024,Rangpur,Padma Enterprise,Electronics,Mobile Phone,18000,50,13.1,782100.0,Retail,Distributor,Cash
TXN1584,2024-11-27,November,11,Q4,2024,Dhaka,Al-Amin Wholesale,Electronics,Laptop,55000,26,12.4,1252680.0,Retail,Field Agent,Bank Transfer
